Dataset	CancelOut_Softmax_bestK	CancelOut_Softmax_best2K	CancelOut_Softmax_AUC	CancelOut_Softmax_AUPRC
ring_1000samples-2feat.csv	1.0	1.0	0.9433087875052403	0.9297542003979467
ring_1000samples-4feat.csv	1.0	1.0	0.9323179327830031	0.9190729275040758
ring_1000samples-8feat.csv	0.9166666666666666	0.9166666666666666	0.8645275112305115	0.8510042852854736
ring_1000samples-16feat.csv	0.25	0.5	0.5403646040690407	0.5095008553384942
ring_1000samples-32feat.csv	0.0	0.08333333333333333	0.5290727293633587	0.4925714502784782
ring_1000samples-64feat.csv	0.0	0.0	0.5178514233392572	0.5101441625983283
ring_1000samples-128feat.csv	0.0	0.0	0.5229591212755412	0.5074028788551962
ring_1000samples-256feat.csv	0.0	0.0	0.5104589004067578	0.49483167650173204
ring_1000samples-512feat.csv	0.0	0.0	0.5079356465775922	0.48106126978022784
