Dataset	FSNet_bestK	FSNet_best2K	FSNet_AUC	FSNet_AUPRC
ring-xor-sum_1000samples-6feat.csv	1.0	1.0	0.8238911849217732	0.8601876657767006
ring-xor-sum_1000samples-8feat.csv	0.8055555555555555	1.0	0.7826311381249381	0.8310101545953886
ring-xor-sum_1000samples-16feat.csv	0.49999999999999994	0.8611111111111112	0.7096259099895192	0.742945445616258
ring-xor-sum_1000samples-32feat.csv	0.3611111111111111	0.6111111111111112	0.6987395363481576	0.7357625007319627
ring-xor-sum_1000samples-64feat.csv	0.2777777777777778	0.3888888888888889	0.5813311100991269	0.6116164111586925
ring-xor-sum_1000samples-128feat.csv	0.3333333333333333	0.4444444444444444	0.5974691392826658	0.6166312470466591
ring-xor-sum_1000samples-256feat.csv	0.08333333333333333	0.1111111111111111	0.5308148229119496	0.5490317148706738
ring-xor-sum_1000samples-512feat.csv	0.05555555555555555	0.1111111111111111	0.4883404628100936	0.5243973572817956
