Dataset	DeepPINK_2o_bestK	DeepPINK_2o_best2K	DeepPINK_2o_AUC	DeepPINK_2o_AUPRC
xor_1000samples-2feat.csv	1.0	1.0	0.8564432413387263	0.849880859958926
xor_1000samples-4feat.csv	0.75	1.0	0.9986930981718821	0.9987133367853809
xor_1000samples-8feat.csv	0.3333333333333333	0.6666666666666666	0.9849033517727893	0.9845711711261188
xor_1000samples-16feat.csv	0.4166666666666667	0.5	0.9972686375504534	0.9975365840952737
xor_1000samples-32feat.csv	0.25	0.5	0.9912629102046986	0.9920989464569252
xor_1000samples-64feat.csv	0.4166666666666667	0.5	0.920602648379997	0.920370624236233
xor_1000samples-128feat.csv	0.16666666666666666	0.25	0.8283194835512743	0.8233188599158634
xor_1000samples-256feat.csv	0.0	0.0	0.5623951501543073	0.596655708570155
xor_1000samples-512feat.csv	0.08333333333333333	0.08333333333333333	0.5856701816588649	0.6191396509866507
