Dataset	FSNet_bestK	FSNet_best2K	FSNet_AUC	FSNet_AUPRC
ring_1000samples-2feat.csv	1.0	1.0	0.9925343426704111	0.9922200578715753
ring_1000samples-4feat.csv	0.75	1.0	0.9868194079346546	0.9859099950678973
ring_1000samples-8feat.csv	0.6666666666666666	0.6666666666666666	0.7512415803388738	0.6894224661473859
ring_1000samples-16feat.csv	0.3333333333333333	0.4166666666666667	0.5532144914124429	0.5138412770414912
ring_1000samples-32feat.csv	0.0	0.16666666666666666	0.5172637973718003	0.4997077376316028
ring_1000samples-64feat.csv	0.08333333333333333	0.16666666666666666	0.5272279032954823	0.5179843693085086
ring_1000samples-128feat.csv	0.0	0.0	0.4788749436123531	0.46064646885934124
ring_1000samples-256feat.csv	0.0	0.08333333333333333	0.5100260732712874	0.4857123428281709
ring_1000samples-512feat.csv	0.0	0.0	0.5090254069054416	0.48000061285554896
