Dataset	CAE_bestK	CAE_best2K	CAE_AUC	CAE_AUPRC
xor_1000samples-2feat.csv	1.0	1.0	0.9827734565267402	0.9754336977611798
xor_1000samples-4feat.csv	0.75	1.0	0.9868077214815804	0.9844620104325271
xor_1000samples-8feat.csv	0.9166666666666666	1.0	0.9806475581718924	0.9788656706962077
xor_1000samples-16feat.csv	0.75	1.0	0.9858587413457469	0.9853193086303321
xor_1000samples-32feat.csv	0.5	1.0	0.9860268635006836	0.985624322746289
xor_1000samples-64feat.csv	0.08333333333333333	0.3333333333333333	0.6389702278924374	0.6606384941909834
xor_1000samples-128feat.csv	0.25	0.3333333333333333	0.6495920418906113	0.6773558131648721
xor_1000samples-256feat.csv	0.08333333333333333	0.0	0.6203891741575889	0.6379912587635032
xor_1000samples-512feat.csv	0.0	0.08333333333333333	0.5166974543515467	0.547884420159772
