Dataset	Saliency_AUC	Saliency_AUPRC
ring_1000samples-2feat.csv	0.988913566122077	0.9884070532437569
ring_1000samples-4feat.csv	0.9840676429594022	0.9834439086591323
ring_1000samples-8feat.csv	0.9858248392934583	0.9845928031319663
ring_1000samples-16feat.csv	0.985660282779607	0.9847335526884248
ring_1000samples-32feat.csv	0.9305423335538693	0.919612512216939
ring_1000samples-64feat.csv	0.6127556589751765	0.5634232042352808
ring_1000samples-128feat.csv	0.5135884700514922	0.4749745228281905
ring_1000samples-256feat.csv	0.5178057461014177	0.5078100142686227
ring_1000samples-512feat.csv	0.5171938682259011	0.48657142856641533
