Dataset	CancelOut_Softmax_bestK	CancelOut_Softmax_best2K	CancelOut_Softmax_AUC	CancelOut_Softmax_AUPRC
xor_1000samples-2feat.csv	1.0	1.0	0.9977002967544091	0.997951168593804
xor_1000samples-4feat.csv	1.0	1.0	0.9987872178109892	0.9988864448438911
xor_1000samples-8feat.csv	1.0	1.0	0.9976818602534095	0.9978242417639316
xor_1000samples-16feat.csv	1.0	1.0	0.9976348492474513	0.9977909481019869
xor_1000samples-32feat.csv	0.16666666666666666	0.16666666666666666	0.5922341955143855	0.6117476797085454
xor_1000samples-64feat.csv	0.0	0.08333333333333333	0.4917131085784296	0.5160493867538046
xor_1000samples-128feat.csv	0.0	0.0	0.4857086700553424	0.5333692323969171
xor_1000samples-256feat.csv	0.0	0.0	0.4981016090941099	0.5266729816821885
xor_1000samples-512feat.csv	0.0	0.0	0.5127219673476296	0.5447916692114406
