Dataset	DeepPINK_U_bestK	DeepPINK_U_best2K	DeepPINK_U_AUC	DeepPINK_U_AUPRC
ring-xor-sum_1000samples-6feat.csv	1.0	1.0	0.8019017994251199	0.8497333016579128
ring-xor-sum_1000samples-8feat.csv	0.9444444444444445	1.0	0.7855078903363788	0.8367475146015425
ring-xor-sum_1000samples-16feat.csv	0.6666666666666666	0.9444444444444445	0.7631719028522124	0.8049585464308741
ring-xor-sum_1000samples-32feat.csv	0.5	0.6944444444444443	0.7070762757859453	0.7365776566012142
ring-xor-sum_1000samples-64feat.csv	0.4166666666666667	0.4444444444444444	0.6382417103374035	0.6611431557237563
ring-xor-sum_1000samples-128feat.csv	0.47222222222222215	0.49999999999999994	0.6503217417869185	0.6738987767446646
ring-xor-sum_1000samples-256feat.csv	0.4166666666666667	0.4444444444444444	0.6048752237904641	0.6481679227389464
ring-xor-sum_1000samples-512feat.csv	0.3333333333333333	0.3333333333333333	0.5515799205664033	0.5802591511032633
